year,STATE_ABBR,COUNTY_NAME,geoid_int,DEMO_VOTE,REP_VOTE,TOTAL_VOTE,DEMO_PER,REP_PER
2020,MT,JEFFERSON,30043,2625,5345,8151,0.322046375,0.655747761
2020,MT,JUDITH BASIN,30045,275,1040,1344,0.204613095,0.773809524
2020,MT,LAKE,30047,6916,9322,16626,0.415974979,0.560688079
2020,MT,LEWIS AND CLARK,30049,19743,21409,42265,0.467124098,0.506542056
2020,MT,LIBERTY,30051,249,821,1083,0.229916898,0.758079409
2020,MT,LINCOLN,30053,2835,8672,11747,0.241338214,0.738231038
2020,MT,MCCONE,30055,155,956,1128,0.137411348,0.84751773
2020,MT,MADISON,30057,1771,4191,6087,0.290947922,0.688516511
2020,MT,MEAGHER,30059,258,833,1110,0.232432432,0.75045045
2020,MT,MINERAL,30061,686,1828,2563,0.267655092,0.713226687
2020,MT,MISSOULA,30063,43357,26347,71495,0.606434016,0.368515281
2020,MT,MUSSELSHELL,30065,413,2423,2881,0.143353002,0.841027421
2020,MT,PARK,30067,5280,6025,11566,0.456510462,0.520923396
2020,MT,PETROLEUM,30069,39,298,348,0.112068966,0.856321839
2020,MT,PHILLIPS,30071,416,1936,2382,0.174643157,0.812762385
2020,MT,PONDERA,30073,903,2031,2995,0.301502504,0.678130217
2020,MT,POWDER RIVER,30075,154,970,1136,0.13556338,0.853873239
2020,MT,POWELL,30077,752,2355,3179,0.236552375,0.740798993
2020,MT,PRAIRIE,30079,126,603,744,0.169354839,0.810483871
2020,MT,RAVALLI,30081,8763,19114,28507,0.307398183,0.670501982
2020,MT,RICHLAND,30083,875,4800,5798,0.150914108,0.82787168
2020,MT,ROOSEVELT,30085,1910,1996,4017,0.475479213,0.496888225
2020,MT,ROSEBUD,30087,1199,2486,3773,0.317784257,0.658892128
2020,MT,SANDERS,30089,1820,5660,7622,0.238782472,0.742587247
2020,MT,SHERIDAN,30091,574,1403,2030,0.282758621,0.691133005
2020,MT,SILVER BOW,30093,10392,7745,18658,0.55697288,0.415103441
2020,MT,STILLWATER,30095,1156,4462,5724,0.201956674,0.779524808
2020,MT,SWEET GRASS,30097,549,1840,2446,0.224448078,0.752248569
2020,MT,TETON,30099,1007,2608,3679,0.273715684,0.708888285
2020,MT,TOOLE,30101,467,1596,2119,0.220386975,0.753185465
2020,MT,TREASURE,30103,78,373,460,0.169565217,0.810869565
2020,MT,VALLEY,30105,1030,3135,4261,0.241727294,0.735742783
2020,MT,WHEATLAND,30107,225,823,1068,0.210674157,0.770599251
2020,MT,WIBAUX,30109,77,516,598,0.128762542,0.862876254
2020,MT,YELLOWSTONE,30111,30679,50772,83821,0.366006132,0.60571933
2020,NE,ADAMS,31001,4213,10085,14602,0.28852212,0.690658814
2020,NE,ANTELOPE,31003,452,3093,3583,0.12615127,0.863243092
2020,NE,ARTHUR,31005,21,260,284,0.073943662,0.915492958
2020,NE,BANNER,31007,43,362,410,0.104878049,0.882926829
2020,NE,BLAINE,31009,35,280,317,0.110410095,0.883280757
2020,NE,BOONE,31011,499,2653,3217,0.15511346,0.82468138
2020,NE,BOX BUTTE,31013,1051,4002,5181,0.202856591,0.772437753
2020,NE,BOYD,31015,135,1010,1153,0.117085863,0.875975716
2020,NE,BROWN,31017,191,1470,1679,0.113758189,0.875521144
2020,NE,BUFFALO,31019,6350,16640,23589,0.269193268,0.70541354
2020,NE,BURT,31021,1063,2580,3731,0.284910212,0.691503618
2020,NE,BUTLER,31023,873,3542,4498,0.194086261,0.787461094
2020,NE,CASS,31025,4737,10121,15284,0.309931955,0.66219576
2020,NE,CEDAR,31027,725,4174,4996,0.145116093,0.835468375
2020,NE,CHASE,31029,226,1740,1993,0.113396889,0.873055695
2020,NE,CHERRY,31031,373,2844,3265,0.11424196,0.871056662
2020,NE,CHEYENNE,31033,855,3813,4765,0.179433368,0.800209864
2020,NE,CLAY,31035,632,2848,3558,0.177627881,0.800449691
2020,NE,COLFAX,31037,1025,2636,3717,0.275760022,0.709174065
2020,NE,CUMING,31039,870,3507,4451,0.195461694,0.787912829
2020,NE,CUSTER,31041,786,5090,5993,0.131153012,0.849324212
2020,NE,DAKOTA,31043,2744,3926,6794,0.403885782,0.57786282
2020,NE,DAWES,31045,1082,2931,4121,0.262557632,0.711235137
2020,NE,DAWSON,31047,2497,6524,9178,0.27206363,0.710830246
2020,NE,DEUEL,31049,141,871,1032,0.136627907,0.843992248
2020,NE,DIXON,31051,651,2335,3083,0.211157963,0.757379176
2020,NE,DODGE,31053,5544,10984,16876,0.328513866,0.650865134
2020,NE,DOUGLAS,31055,150350,119159,274951,0.546824707,0.433382675
2020,NE,DUNDY,31057,105,883,999,0.105105105,0.883883884
2020,NE,FILLMORE,31059,693,2359,3134,0.221123165,0.752712189
2020,NE,FRANKLIN,31061,276,1437,1724,0.160092807,0.833526682
2020,NE,FRONTIER,31063,189,1229,1440,0.13125,0.853472222
2020,NE,FURNAS,31065,399,2163,2601,0.153402537,0.83160323
2020,NE,GAGE,31067,3385,7445,11068,0.305836646,0.67265992
2020,NE,GARDEN,31069,161,1016,1195,0.134728033,0.850209205
2020,NE,GARFIELD,31071,133,933,1075,0.12372093,0.867906977
2020,NE,GOSPER,31073,215,893,1118,0.192307692,0.798747764
2020,NE,GRANT,31075,20,375,402,0.049751244,0.932835821
2020,NE,GREELEY,31077,229,1016,1258,0.182034976,0.807631161
2020,NE,HALL,31079,7681,16189,24374,0.315130877,0.664191351
2020,NE,HAMILTON,31081,1118,4309,5533,0.202060365,0.778781854
2020,NE,HARLAN,31083,282,1615,1928,0.14626556,0.837655602
2020,NE,HAYES,31085,34,494,534,0.063670412,0.925093633
2020,NE,HITCHCOCK,31087,175,1264,1469,0.119128659,0.860449285
2020,NE,HOLT,31089,686,4769,5537,0.123893805,0.861296731
2020,NE,HOOKER,31091,59,376,442,0.133484163,0.850678733
2020,NE,HOWARD,31093,648,2786,3501,0.185089974,0.795772636
2020,NE,JEFFERSON,31095,1016,2616,3716,0.273412271,0.703982777
2020,NE,JOHNSON,31097,647,1518,2229,0.290264693,0.68102288
2020,NE,KEARNEY,31099,701,2822,3604,0.194506104,0.783018868
2020,NE,KEITH,31101,763,3544,4364,0.174839597,0.812098992
2020,NE,KEYA PAHA,31103,49,476,529,0.092627599,0.899810964
2020,NE,KIMBALL,31105,268,1563,1874,0.143009605,0.834044824
2020,NE,KNOX,31107,905,3721,4697,0.192676176,0.792207792
2020,NE,LANCASTER,31109,82293,70092,156091,0.527211691,0.449045749
2020,NE,LINCOLN,31111,3692,13071,17107,0.215818086,0.764073186
2020,NE,LOGAN,31113,38,407,450,0.084444444,0.904444444
2020,NE,LOUP,31115,75,370,454,0.165198238,0.814977974
2020,NE,MCPHERSON,31117,17,275,302,0.056291391,0.910596026
2020,NE,MADISON,31119,3478,11940,15765,0.220615287,0.75737393
2020,NE,MERRICK,31121,743,3419,4257,0.174536058,0.803147757
2020,NE,MORRILL,31123,386,2113,2557,0.150958154,0.826359014
2020,NE,NANCE,31125,359,1437,1828,0.196389497,0.786105033
2020,NE,NEMAHA,31127,921,2428,3423,0.269062226,0.709319311
2020,NE,NUCKOLLS,31129,409,1857,2303,0.177594442,0.806339557
2020,NE,OTOE,31131,2490,5649,8315,0.299458809,0.679374624
2020,NE,PAWNEE,31133,322,1071,1429,0.2253324,0.749475157
2020,NE,PERKINS,31135,199,1321,1544,0.12888601,0.855569948
2020,NE,PHELPS,31137,752,4157,5009,0.150129766,0.829906169
2020,NE,PIERCE,31139,480,3462,4006,0.11982027,0.864203694
2020,NE,PLATTE,31141,3260,12186,15673,0.208001021,0.777515472
2020,NE,POLK,31143,530,2291,2879,0.184091699,0.795762418
2020,NE,RED WILLOW,31145,811,4525,5452,0.148752751,0.829970653
2020,NE,RICHARDSON,31147,996,3073,4126,0.241396025,0.744789142
2020,NE,ROCK,31149,84,744,841,0.099881094,0.884661118
2020,NE,SALINE,31151,1986,3631,5770,0.344194107,0.629289428
2020,NE,SARPY,31153,41206,51979,95673,0.430696226,0.543298527
2020,NE,SAUNDERS,31155,3331,9108,12735,0.261562623,0.715194346
2020,NE,SCOTTS BLUFF,31157,4196,10952,15469,0.271252182,0.707996638
2020,NE,SEWARD,31159,2438,6490,9142,0.266681251,0.709910304
2020,NE,SHERIDAN,31161,340,2292,2672,0.127245509,0.857784431
2020,NE,SHERMAN,31163,343,1322,1698,0.202002356,0.778563015
2020,NE,SIOUX,31165,72,642,729,0.098765432,0.880658436
2020,NE,STANTON,31167,532,2561,3161,0.168301171,0.81018665
2020,NE,THAYER,31169,624,2308,2980,0.209395973,0.774496644
2020,NE,THOMAS,31171,45,377,427,0.105386417,0.882903981
2020,NE,THURSTON,31173,1122,1180,2325,0.482580645,0.507526882
2020,NE,VALLEY,31175,412,1901,2340,0.176068376,0.812393162
2020,NE,WASHINGTON,31177,3554,8583,12413,0.286312737,0.691452509
2020,NE,WAYNE,31179,1022,3055,4200,0.243333333,0.727380952
2020,NE,WEBSTER,31181,335,1511,1876,0.178571429,0.8054371
2020,NE,WHEELER,31183,59,438,502,0.11752988,0.87250996
2020,NE,YORK,31185,1630,5337,7143,0.228195436,0.747165057
2020,NV,CHURCHILL,32001,3048,9367,12881,0.236627591,0.727195094
2020,NV,CLARK,32003,521777,430809,972308,0.536637568,0.443078736
2020,NV,DOUGLAS,32005,11570,21623,34117,0.339127121,0.633789606
2020,NV,ELKO,32007,4555,16734,21957,0.207450927,0.762125973
2020,NV,ESMERALDA,32009,72,395,480,0.15,0.822916667
2020,NV,EUREKA,32011,104,887,1008,0.103174603,0.879960317
2020,NV,HUMBOLDT,32013,1689,5877,7771,0.217346545,0.756273324
2020,NV,LANDER,32015,496,2198,2765,0.179385172,0.794936709
2020,NV,LINCOLN,32017,330,2067,2446,0.134914146,0.845053148
2020,NV,LYON,32019,8472,20906,30229,0.280260677,0.691587548
2020,NV,MINERAL,32021,824,1420,2327,0.354103997,0.610227761
2020,NV,NYE,32023,7287,17527,25376,0.287161097,0.690691992
2020,NV,PERSHING,32027,547,1731,2320,0.235775862,0.74612069
2020,NV,STOREY,32029,900,1901,2868,0.313807531,0.662831241
2020,NV,WASHOE,32031,128052,116653,251956,0.508231596,0.46298957
2020,NV,WHITE PINE,32033,856,3400,4363,0.196195278,0.779280312
2020,NV,CARSON CITY,32510,12735,16113,29739,0.428225562,0.54181378
2020,NH,BELKNAP,33001,16894,20899,38391,0.440051054,0.544372379
2020,NH,CARROLL,33003,16649,16150,33221,0.501158906,0.486138286
2020,NH,CHESHIRE,33005,25522,17898,44220,0.577159656,0.404748982
2020,NH,COOS,33007,7640,8617,16515,0.462609749,0.52176809
2020,NH,GRAFTON,33009,33180,19905,53966,0.614831561,0.368843346
2020,NH,HILLSBOROUGH,33011,122344,104625,230941,0.529763013,0.453037789
2020,NH,MERRIMACK,33013,48533,39711,89805,0.54042648,0.442191415
2020,NH,ROCKINGHAM,33015,100064,95858,198798,0.503345104,0.48218795
2020,NH,STRAFFORD,33017,41721,30489,73596,0.566892222,0.414275232
2020,NH,SULLIVAN,33019,12390,11508,24380,0.508203445,0.472026251
2020,NJ,ATLANTIC,34001,73808,64438,140031,0.527083289,0.460169534
2020,NJ,BERGEN,34003,285967,204417,495849,0.576721946,0.412256554
2020,NJ,BURLINGTON,34005,154595,103345,261497,0.591192251,0.395205299
2020,NJ,CAMDEN,34007,175065,86207,264616,0.66158131,0.32578151
2020,NJ,CAPE MAY,34009,23941,33158,57714,0.414821361,0.574522646
2020,NJ,CUMBERLAND,34011,32742,28952,62408,0.524644276,0.463914883
2020,NJ,ESSEX,34013,266820,75475,345311,0.772694759,0.218571085
2020,NJ,GLOUCESTER,34015,86702,83340,172654,0.502171974,0.482699503
2020,NJ,HUDSON,34017,181452,65698,249850,0.726243746,0.26294977
2020,NJ,HUNTERDON,34019,39457,43153,84242,0.468376819,0.512250421
2020,NJ,MERCER,34021,122532,51641,176604,0.693823469,0.29241127
2020,NJ,MIDDLESEX,34023,226250,143467,374362,0.604361554,0.38323067
2020,NJ,MONMOUTH,34025,181291,191808,378151,0.479414308,0.507225949
2020,NJ,MORRIS,34027,153881,141134,299322,0.514098529,0.471512284
2020,NJ,OCEAN,34029,119456,217740,341516,0.349781562,0.637568957
2020,NJ,PASSAIC,34031,129097,92009,223707,0.577080735,0.411292449
2020,NJ,SALEM,34033,14479,18827,33922,0.426832144,0.555008549
2020,NJ,SOMERSET,34035,111173,71996,185859,0.598157743,0.387368919
2020,NJ,SUSSEX,34037,34481,51698,87960,0.392007731,0.587744429
2020,NJ,UNION,34039,170245,80002,252991,0.672929077,0.316224688
2020,NJ,WARREN,34041,24901,34769,60787,0.409643509,0.571980851
2020,NM,BERNALILLO,35001,193757,116135,317590,0.61008533,0.365675871
2020,NM,CATRON,35003,595,1698,2326,0.255803955,0.730008598
2020,NM,CHAVES,35005,6381,15656,22443,0.284320278,0.697589449
2020,NM,CIBOLA,35006,4745,3975,8903,0.532966416,0.446478715
2020,NM,COLFAX,35007,2611,3271,6016,0.434009309,0.543716755
2020,NM,CURRY,35009,4307,10444,15101,0.2852129,0.691609827
2020,NM,DE BACA,35011,231,656,901,0.256381798,0.728079911
2020,NM,DONA ANA,35013,47957,32802,82641,0.580305175,0.396921625
2020,NM,EDDY,35015,5424,17454,23222,0.233571613,0.751614848
2020,NM,GRANT,35017,7590,6553,14435,0.525805334,0.453966055
2020,NM,GUADALUPE,35019,1234,917,2189,0.56372773,0.418912746
2020,NM,HARDING,35021,179,319,505,0.354455446,0.631683168
2020,NM,HIDALGO,35023,823,1120,1974,0.416919959,0.567375887
2020,NM,LEA,35025,4061,16531,20918,0.194139019,0.790276317
2020,NM,LINCOLN,35027,3194,6942,10306,0.309916553,0.673588201
2020,NM,LOS ALAMOS,35028,7554,4278,12293,0.614496055,0.348002928
2020,NM,LUNA,35029,3563,4408,8103,0.439713686,0.543996051
2020,NM,MCKINLEY,35031,18029,7801,26486,0.680699237,0.294532961
2020,NM,MORA,35033,1745,903,2686,0.649664929,0.33618764
2020,NM,OTERO,35035,8485,14521,23571,0.359976242,0.616053625
2020,NM,QUAY,35037,1170,2634,3873,0.302091402,0.680092951
2020,NM,RIO ARRIBA,35039,10990,5408,16628,0.660933365,0.325234544
2020,NM,ROOSEVELT,35041,1802,4634,6608,0.272699758,0.701271186
2020,NM,SANDOVAL,35043,40588,34174,76562,0.530132442,0.446357201
2020,NM,SAN JUAN,35045,18083,32874,52294,0.345794929,0.628638085
2020,NM,SAN MIGUEL,35047,7888,3421,11531,0.684069031,0.296678519
2020,NM,SANTA FE,35049,62530,18329,82227,0.760455811,0.222907318
2020,NM,SIERRA,35051,2265,3542,5945,0.380992431,0.595794786
2020,NM,SOCORRO,35053,3722,3255,7160,0.519832402,0.454608939
2020,NM,TAOS,35055,13121,3715,17181,0.763692451,0.216227228
2020,NM,TORRANCE,35057,2344,4772,7281,0.3219338,0.655404477
2020,NM,UNION,35059,383,1388,1789,0.214086082,0.775852432
2020,NM,VALENCIA,35061,14263,17364,32277,0.441893608,0.537968213
2020,NY,ALBANY,36001,99474,51081,154727,0.642900076,0.330136305
2020,NY,ALLEGANY,36003,6048,14135,20895,0.289447236,0.676477626
2020,NY,BRONX,36005,355374,67740,432399,0.821865916,0.156660862
2020,NY,BROOME,36007,47010,43800,93494,0.502813015,0.468479261
2020,NY,CATTARAUGUS,36009,11879,22155,35018,0.339225541,0.632674624
2020,NY,CAYUGA,36011,16149,19512,36760,0.439309032,0.530794342
2020,NY,CHAUTAUQUA,36013,23087,34853,59770,0.386264012,0.583118621
2020,NY,CHEMUNG,36015,16636,21922,39711,0.418926746,0.552038478
2020,NY,CHENANGO,36017,8290,13482,22417,0.369808627,0.601418566
2020,NY,CLINTON,36019,18364,16514,35637,0.515307125,0.463394786
2020,NY,COLUMBIA,36021,20386,14464,35781,0.569743719,0.404236885
2020,NY,CORTLAND,36023,10369,10789,21892,0.47364334,0.49282843
2020,NY,DELAWARE,36025,9143,13387,23074,0.396246858,0.580176822
2020,NY,DUTCHESS,36027,81443,66872,151889,0.536200778,0.440268881
2020,NY,ERIE,36029,267174,197527,476787,0.560363433,0.414287722
2020,NY,ESSEX,36031,9947,8976,19470,0.510888546,0.461016949
2020,NY,FRANKLIN,36033,9253,9668,19420,0.476467559,0.497837281
2020,NY,FULTON,36035,7931,15378,24072,0.329469924,0.6388335
2020,NY,GENESEE,36037,9625,18876,29431,0.327036118,0.641364548
2020,NY,GREENE,36039,10346,14271,25320,0.408609795,0.563625592
2020,NY,HAMILTON,36041,1178,2225,3489,0.337632559,0.637718544
2020,NY,HERKIMER,36043,9937,18870,29560,0.336163735,0.638362652
2020,NY,JEFFERSON,36045,17307,25629,44129,0.392191076,0.580774547
2020,NY,KINGS,36047,703310,202772,920380,0.764151763,0.220313349
2020,NY,LEWIS,36049,3824,8894,13036,0.293341516,0.682264498
2020,NY,LIVINGSTON,36051,12477,18182,31656,0.39414329,0.57436189
2020,NY,MADISON,36053,14807,18408,34266,0.432119302,0.537208895
2020,NY,MONROE,36055,225746,145661,383499,0.58864821,0.379821069
2020,NY,MONTGOMERY,36057,7977,12745,21246,0.37545891,0.599877624
2020,NY,NASSAU,36059,396504,326716,738369,0.536999793,0.442483365
2020,NY,NEW YORK,36061,603040,85185,701405,0.859760053,0.121449091
2020,NY,NIAGARA,36063,46029,56068,104866,0.438931589,0.534663285
2020,NY,ONEIDA,36065,41567,57180,101696,0.408737807,0.562264003
2020,NY,ONONDAGA,36067,138894,90619,235686,0.589317991,0.384490381
2020,NY,ONTARIO,36069,29025,29039,60085,0.483065657,0.48329866
2020,NY,ORANGE,36071,84684,84996,173305,0.488641413,0.490441707
2020,NY,ORLEANS,36073,5587,12126,18314,0.305067162,0.662116414
2020,NY,OSWEGO,36075,21143,32138,54852,0.385455407,0.585903887
2020,NY,OTSEGO,36077,12975,14382,28223,0.459731425,0.509584382
2020,NY,PUTNAM,36079,24953,29283,55318,0.45108283,0.529357533
2020,NY,QUEENS,36081,569038,212665,794498,0.716223326,0.267672165
2020,NY,RENSSELAER,36083,40969,36500,79962,0.512355869,0.456466822
2020,NY,RICHMOND,36085,90997,123320,217899,0.417610911,0.56595028
2020,NY,ROCKLAND,36087,75802,73186,151381,0.500736552,0.483455652
2020,NY,ST. LAWRENCE,36089,19361,24608,45267,0.427706718,0.543618972
2020,NY,SARATOGA,36091,68471,61305,133556,0.512676331,0.459020935
2020,NY,SCHENECTADY,36093,42465,30741,75381,0.563338242,0.407808334
2020,NY,SCHOHARIE,36095,5345,9903,15810,0.338077166,0.626375712
2020,NY,SCHUYLER,36097,3903,5621,9799,0.39830595,0.573629962
2020,NY,SENECA,36099,6914,8329,15718,0.439877847,0.529902023
2020,NY,STEUBEN,36101,15790,29474,46516,0.339453091,0.633631439
2020,NY,SUFFOLK,36103,368000,375821,757877,0.485566919,0.495886536
2020,NY,SULLIVAN,36105,15489,18665,35132,0.440880109,0.531282022
2020,NY,TIOGA,36107,9634,14791,25170,0.382757251,0.587644021
2020,NY,TOMPKINS,36109,33619,11096,46048,0.730085997,0.240965949
2020,NY,ULSTER,36111,57970,37590,98160,0.590566422,0.38294621
2020,NY,WARREN,36113,17642,17699,36394,0.484750234,0.486316426
2020,NY,WASHINGTON,36115,11565,15941,28256,0.409293601,0.564163364
2020,NY,WAYNE,36117,17456,26204,45031,0.387644067,0.58191024
2020,NY,WESTCHESTER,36119,312371,144713,462265,0.675740106,0.313052037
2020,NY,WYOMING,36121,5073,13898,19483,0.260380845,0.713339835
2020,NY,YATES,36123,4219,6208,10788,0.391082684,0.575454208
2020,NC,ALAMANCE,37001,38825,46056,86091,0.450976293,0.534968812
2020,NC,ALEXANDER,37003,4145,15888,20236,0.204832971,0.785135402
2020,NC,ALLEGHANY,37005,1486,4527,6076,0.244568795,0.745062541
2020,NC,ANSON,37007,5789,5321,11194,0.517152046,0.475343934
2020,NC,ASHE,37009,4164,11451,15814,0.26331099,0.724105223
2020,NC,AVERY,37011,2191,7172,9458,0.231655741,0.758299852
2020,NC,BEAUFORT,37013,9633,16437,26315,0.366064982,0.624624739
2020,NC,BERTIE,37015,5939,3817,9815,0.605094244,0.388894549
2020,NC,BLADEN,37017,7326,9676,17125,0.42779562,0.565021898
2020,NC,BRUNSWICK,37019,33310,55850,90175,0.369392847,0.619351261
2020,NC,BUNCOMBE,37021,96515,62412,161569,0.59736088,0.386286973
2020,NC,BURKE,37023,13118,31019,44602,0.294112372,0.695462087
2020,NC,CABARRUS,37025,52162,63237,117227,0.44496575,0.539440573
2020,NC,CALDWELL,37027,10245,32119,42829,0.239207079,0.749935791
2020,NC,CAMDEN,37029,1537,4312,5953,0.258189148,0.724340669
2020,NC,CARTERET,37031,12093,30028,42695,0.283241597,0.703314205
2020,NC,CASWELL,37033,4860,7089,12051,0.403286034,0.588249938
2020,NC,CATAWBA,37035,25689,56588,83425,0.307929278,0.678309859
2020,NC,CHATHAM,37037,26787,21186,48599,0.551184181,0.435934896
2020,NC,CHEROKEE,37039,3583,12628,16423,0.21816964,0.768921634
2020,NC,CHOWAN,37041,3247,4471,7784,0.417137718,0.57438335
2020,NC,CLAY,37043,1699,5112,6893,0.246481938,0.741621935
2020,NC,CLEVELAND,37045,16955,33798,51308,0.33045529,0.658727684
2020,NC,COLUMBUS,37047,9446,16832,26446,0.35718067,0.636466762
2020,NC,CRAVEN,37049,21148,31032,53065,0.398530105,0.584792236
2020,NC,CUMBERLAND,37051,84469,60032,147150,0.574033299,0.407964662
2020,NC,CURRITUCK,37053,4195,11657,16147,0.259800582,0.72192977
2020,NC,DARE,37055,9936,13938,24232,0.410036316,0.575189832
2020,NC,DAVIDSON,37057,22636,64658,88514,0.255733556,0.730483313
2020,NC,DAVIE,37059,6713,18228,25311,0.265220655,0.720161195
2020,NC,DUPLIN,37061,8767,13793,22715,0.385956416,0.607219899
2020,NC,DURHAM,37063,144688,32459,179914,0.804206454,0.180413976
2020,NC,EDGECOMBE,37065,16089,9206,25477,0.631510774,0.361345527
2020,NC,FORSYTH,37067,113033,85064,201270,0.561598847,0.42263626
2020,NC,FRANKLIN,37069,15879,20901,37351,0.42512918,0.559583411
2020,NC,GASTON,37071,40959,73033,115498,0.354629517,0.632331296
2020,NC,GATES,37073,2546,3367,5971,0.426394239,0.563892145
2020,NC,GRAHAM,37075,905,3710,4665,0.193997856,0.79528403
2020,NC,GRANVILLE,37077,14565,16647,31598,0.460946895,0.526837142
2020,NC,GREENE,37079,3832,4874,8753,0.437792757,0.556837656
2020,NC,GUILFORD,37081,173086,107294,284486,0.608416583,0.377150369
2020,NC,HALIFAX,37083,15545,10080,25759,0.603478396,0.391319539
2020,NC,HARNETT,37085,22093,35177,58293,0.378999194,0.603451529
2020,NC,HAYWOOD,37087,13144,22834,36542,0.359695693,0.624870013
2020,NC,HENDERSON,37089,27211,40032,68371,0.397990376,0.585511401
2020,NC,HERTFORD,37091,7097,3479,10634,0.667387625,0.327158172
2020,NC,HOKE,37093,11804,9453,21639,0.545496557,0.436850132
2020,NC,HYDE,37095,1046,1418,2492,0.419743178,0.569020867
2020,NC,IREDELL,37097,33888,67010,102371,0.331031249,0.65457991
2020,NC,JACKSON,37099,9591,11356,21428,0.447591936,0.529960799
2020,NC,JOHNSTON,37101,41257,68353,111357,0.370493099,0.613818619
2020,NC,JONES,37103,2197,3280,5525,0.397647059,0.593665158
2020,NC,LEE,37105,12143,16469,29008,0.41860866,0.567739934
2020,NC,LENOIR,37107,13605,14590,28409,0.478897532,0.513569643
2020,NC,LINCOLN,37109,13274,36341,50217,0.264332796,0.723679232
2020,NC,MCDOWELL,37111,5832,16883,23003,0.253532148,0.733947746
2020,NC,MACON,37113,6230,14211,20743,0.300342284,0.685098587
2020,NC,MADISON,37115,4901,7979,13076,0.37480881,0.610201897
2020,NC,MARTIN,37117,5911,6532,12540,0.471371611,0.520893142
2020,NC,MECKLENBURG,37119,378107,179211,567053,0.666793051,0.316039241
2020,NC,MITCHELL,37121,1867,7090,9041,0.206503705,0.784205287
2020,NC,MONTGOMERY,37123,4327,8411,12849,0.336757724,0.654603471
2020,NC,MOORE,37125,20779,36764,58339,0.356176829,0.630178783
2020,NC,NASH,37127,25947,25827,52271,0.496393794,0.494098066
2020,NC,NEW HANOVER,37129,66138,63331,131830,0.501691572,0.480398999
2020,NC,NORTHAMPTON,37131,6069,3989,10110,0.600296736,0.394559842
2020,NC,ONSLOW,37133,24266,46078,72235,0.335931335,0.637890219
2020,NC,ORANGE,37135,63594,20176,84997,0.748191113,0.237373084
2020,NC,PAMLICO,37137,2713,4849,7631,0.355523522,0.635434412
2020,NC,PASQUOTANK,37139,9832,9770,19897,0.494144846,0.491028798
2020,NC,PENDER,37141,11723,21956,34169,0.343088765,0.642570751
2020,NC,PERQUIMANS,37143,2492,4903,7484,0.332977018,0.655130946
2020,NC,PERSON,37145,8465,13184,21894,0.386635608,0.602174112
2020,NC,PITT,37147,47252,38982,87573,0.539572699,0.4451372
2020,NC,POLK,37149,4518,7689,12358,0.365593138,0.622188056
2020,NC,RANDOLPH,37151,15618,56894,73316,0.213023078,0.776010693
2020,NC,RICHMOND,37153,8754,11830,20763,0.421615374,0.569763522
2020,NC,ROBESON,37155,19020,27806,47188,0.403068577,0.589259981
2020,NC,ROCKINGHAM,37157,15992,31301,47809,0.334497689,0.654709364
2020,NC,ROWAN,37159,23114,49297,73408,0.314870314,0.67154806
2020,NC,RUTHERFORD,37161,9135,24891,34429,0.265328647,0.722966104
2020,NC,SAMPSON,37163,10966,17411,28618,0.383185408,0.608393319
2020,NC,SCOTLAND,37165,7186,7473,14775,0.486362098,0.505786802
2020,NC,STANLY,37167,8129,25458,33939,0.239517959,0.750110492
2020,NC,STOKES,37169,5286,20142,25701,0.205672931,0.783704914
2020,NC,SURRY,37171,8721,27538,36638,0.238031552,0.751623997
2020,NC,SWAIN,37173,2780,4161,7068,0.393322015,0.588709677
2020,NC,TRANSYLVANIA,37175,8444,11636,20404,0.413840423,0.570280337
2020,NC,TYRRELL,37177,758,1044,1817,0.417171161,0.574573473
2020,NC,UNION,37179,48725,80382,131011,0.371915335,0.613551534
2020,NC,VANCE,37181,12431,8391,20999,0.591980571,0.399590457
2020,NC,WAKE,37183,393336,226197,631830,0.622534543,0.358002944
2020,NC,WARREN,37185,6400,3752,10293,0.621781793,0.364519576
2020,NC,WASHINGTON,37187,3396,2781,6205,0.547300564,0.448186946
2020,NC,WATAUGA,37189,17122,14451,32220,0.531409063,0.448510242
2020,NC,WAYNE,37191,24215,30709,55537,0.436015629,0.552946684
2020,NC,WILKES,37193,7511,27592,35466,0.211780297,0.777984549
2020,NC,WILSON,37195,20754,19581,40735,0.509488155,0.480692279
2020,NC,YADKIN,37197,3763,15933,19923,0.188877177,0.799728956
2020,NC,YANCEY,37199,3688,7516,11352,0.324876674,0.662085976
2020,ND,ADAMS,38001,258,981,1269,0.203309693,0.773049645
2020,ND,BARNES,38003,1820,3568,5565,0.327044025,0.641150045
2020,ND,BENSON,38005,822,1094,1961,0.419173891,0.557878633
2020,ND,BILLINGS,38007,72,541,635,0.113385827,0.851968504
2020,ND,BOTTINEAU,38009,821,2575,3471,0.236531259,0.741861135
2020,ND,BOWMAN,38011,228,1395,1657,0.137598069,0.841882921
2020,ND,BURKE,38013,137,994,1155,0.118614719,0.860606061
2020,ND,BURLEIGH,38015,14348,34744,50753,0.2827025,0.68457037
2020,ND,CASS,38017,40311,42619,86053,0.468443866,0.495264546
2020,ND,CAVALIER,38019,474,1499,2020,0.234653465,0.742079208
2020,ND,DICKEY,38021,608,1742,2424,0.250825083,0.718646865
2020,ND,DIVIDE,38023,265,904,1202,0.22046589,0.752079867
2020,ND,DUNN,38025,342,1951,2338,0.146278871,0.834473909
