year,STATE_ABBR,COUNTY_NAME,geoid_int,DEMO_VOTE,REP_VOTE,TOTAL_VOTE,DEMO_PER,REP_PER
2012,IA,CLINTON,19045,15141,9432,25000,0.60564,0.37728
2012,IA,CRAWFORD,19047,3066,3595,6752,0.454087678,0.532434834
2012,IA,DALLAS,19049,16576,20988,38116,0.434882989,0.550634904
2012,IA,DAVIS,19051,1520,2138,3773,0.402862444,0.566657832
2012,IA,DECATUR,19053,1791,1947,3833,0.467258022,0.507957214
2012,IA,DELAWARE,19055,4616,4636,9378,0.492215824,0.494348475
2012,IA,DES MOINES,19057,11888,8136,20385,0.583173902,0.399116998
2012,IA,DICKINSON,19059,4095,5912,10159,0.403090855,0.581947042
2012,IA,DUBUQUE,19061,28768,21280,50894,0.565253272,0.418123944
2012,IA,EMMET,19063,2099,2507,4687,0.447834436,0.534883721
2012,IA,FAYETTE,19065,5732,4492,10366,0.552961605,0.433339765
2012,IA,FLOYD,19067,4680,3472,8257,0.566791813,0.420491704
2012,IA,FRANKLIN,19069,2266,2823,5186,0.436945623,0.544350174
2012,IA,FREMONT,19071,1637,1972,3668,0.446292257,0.537622683
2012,IA,GREENE,19073,2375,2380,4846,0.490094924,0.491126702
2012,IA,GRUNDY,19075,2635,4215,6962,0.378483194,0.605429474
2012,IA,GUTHRIE,19077,2569,3171,5888,0.436311141,0.538552989
2012,IA,HAMILTON,19079,3782,3991,7927,0.47710357,0.503469156
2012,IA,HANCOCK,19081,2521,3317,5925,0.425485232,0.559831224
2012,IA,HARDIN,19083,4075,4670,8898,0.457968083,0.524837042
2012,IA,HARRISON,19085,3136,4065,7322,0.428298279,0.555176181
2012,IA,HENRY,19087,4460,5035,9697,0.459936063,0.519232752
2012,IA,HOWARD,19089,2768,1795,4645,0.59590958,0.386437029
2012,IA,HUMBOLDT,19091,1972,3099,5158,0.382318728,0.600814269
2012,IA,IDA,19093,1321,2286,3663,0.360633361,0.624078624
2012,IA,IOWA,19095,4144,4569,8866,0.467403564,0.515339499
2012,IA,JACKSON,19097,5907,4177,10242,0.576742824,0.407830502
2012,IA,JASPER,19099,10257,8877,19515,0.525595696,0.454880861
2012,IA,JEFFERSON,19101,4798,3436,8530,0.562485346,0.402813599
2012,IA,JOHNSON,19103,50666,23698,75977,0.666859708,0.311910183
2012,IA,JONES,19105,5534,4721,10449,0.529620059,0.451813571
2012,IA,KEOKUK,19107,2303,2843,5266,0.43733384,0.539878466
2012,IA,KOSSUTH,19109,3850,4937,8923,0.431469237,0.553289252
2012,IA,LEE,19111,10714,7785,18911,0.56654857,0.411665168
2012,IA,LINN,19113,68581,47622,118453,0.578972251,0.402032874
2012,IA,LOUISA,19115,2452,2420,4968,0.493558776,0.487117552
2012,IA,LUCAS,19117,1987,2254,4323,0.459634513,0.521397178
2012,IA,LYON,19119,1423,4978,6509,0.218620372,0.764787218
2012,IA,MADISON,19121,3630,4638,8458,0.429179475,0.548356585
2012,IA,MAHASKA,19123,4213,6448,10883,0.387117523,0.59248369
2012,IA,MARION,19125,7507,9828,17687,0.424436026,0.555662351
2012,IA,MARSHALL,19127,10257,8472,19064,0.538029794,0.444397818
2012,IA,MILLS,19129,2848,4216,7212,0.394897393,0.584581253
2012,IA,MITCHELL,19131,2831,2643,5586,0.506802721,0.473147154
2012,IA,MONONA,19133,2101,2557,4742,0.443061999,0.539223956
2012,IA,MONROE,19135,1731,2026,3830,0.451958225,0.528981723
2012,IA,MONTGOMERY,19137,1922,3001,5025,0.382487562,0.59721393
2012,IA,MUSCATINE,19139,11323,8168,19865,0.569997483,0.411175434
2012,IA,O'BRIEN,19141,1969,5266,7341,0.268219589,0.717340962
2012,IA,OSCEOLA,19143,912,2230,3194,0.285535379,0.698184095
2012,IA,PAGE,19145,2613,4348,7079,0.369119932,0.614211047
2012,IA,PALO ALTO,19147,2139,2660,4887,0.437691835,0.544301207
2012,IA,PLYMOUTH,19149,4164,8597,12950,0.321544402,0.663861004
2012,IA,POCAHONTAS,19151,1523,2396,4032,0.377728175,0.594246032
2012,IA,POLK,19153,128465,96096,228882,0.561271747,0.419849529
2012,IA,POTTAWATTAMIE,19155,19644,21860,42301,0.464386185,0.516772653
2012,IA,POWESHIEK,19157,5357,4424,9975,0.537042607,0.443508772
2012,IA,RINGGOLD,19159,1186,1368,2599,0.456329357,0.526356291
2012,IA,SAC,19161,2122,3094,5291,0.401058401,0.584766585
2012,IA,SCOTT,19163,50652,38251,90263,0.561160165,0.423772753
2012,IA,SHELBY,19165,2469,3911,6483,0.380842203,0.603270091
2012,IA,SIOUX,19167,2700,14407,17308,0.155997227,0.832389646
2012,IA,STORY,19169,26192,19668,47150,0.555503712,0.417136797
2012,IA,TAMA,19171,4768,4098,9017,0.528778973,0.454474881
2012,IA,TAYLOR,19173,1262,1683,2995,0.421368948,0.561936561
2012,IA,UNION,19175,3043,2813,5957,0.510827598,0.472217559
2012,IA,VAN BUREN,19177,1402,2064,3569,0.392827122,0.578313253
2012,IA,WAPELLO,19179,8663,6789,15770,0.549334179,0.430500951
2012,IA,WARREN,19181,12551,13052,26072,0.481397668,0.500613685
2012,IA,WASHINGTON,19183,5115,5562,11004,0.464830971,0.505452563
2012,IA,WAYNE,19185,1251,1583,2900,0.43137931,0.545862069
2012,IA,WEBSTER,19187,9537,8469,18292,0.521375465,0.462989285
2012,IA,WINNEBAGO,19189,2903,2906,5918,0.490537344,0.491044272
2012,IA,WINNESHIEK,19191,6256,4622,11084,0.564417178,0.416997474
2012,IA,WOODBURY,19193,22302,21841,45019,0.495390835,0.485150714
2012,IA,WORTH,19195,2350,1744,4172,0.563279003,0.418024928
2012,IA,WRIGHT,19197,2836,3349,6278,0.451736222,0.533450143
2012,KS,ALLEN,20001,1869,3316,5310,0.351977401,0.624482109
2012,KS,ANDERSON,20003,944,2276,3315,0.284766214,0.686576169
2012,KS,ATCHISON,20005,2567,3917,6674,0.38462691,0.586904405
2012,KS,BARBER,20007,482,1772,2314,0.208297321,0.765773552
2012,KS,BARTON,20009,2297,7874,10341,0.22212552,0.761435064
2012,KS,BOURBON,20011,1996,4102,6254,0.31915574,0.655900224
2012,KS,BROWN,20013,1076,2829,3993,0.269471575,0.708489857
2012,KS,BUTLER,20015,7282,18157,26085,0.279164271,0.696070539
2012,KS,CHASE,20017,358,875,1271,0.281667978,0.688434304
2012,KS,CHAUTAUQUA,20019,280,1304,1630,0.171779141,0.8
2012,KS,CHEROKEE,20021,2930,5456,8571,0.341850426,0.636565162
2012,KS,CHEYENNE,20023,233,1159,1426,0.163394109,0.812762973
2012,KS,CLARK,20025,174,805,1017,0.171091445,0.791543756
2012,KS,CLAY,20027,834,2788,3686,0.22626153,0.756375475
2012,KS,CLOUD,20029,974,2954,4058,0.240019714,0.7279448
2012,KS,COFFEY,20031,898,2903,3906,0.229902714,0.743215566
2012,KS,COMANCHE,20033,143,767,928,0.154094828,0.826508621
2012,KS,COWLEY,20035,4319,8081,12710,0.339811172,0.635798584
2012,KS,CRAWFORD,20037,6826,7708,14945,0.456741385,0.515757779
2012,KS,DECATUR,20039,266,1218,1532,0.173629243,0.795039164
2012,KS,DICKINSON,20041,2020,5832,8042,0.251181298,0.725192738
2012,KS,DONIPHAN,20043,902,2414,3403,0.265060241,0.709374082
2012,KS,DOUGLAS,20045,29267,17401,48145,0.607892824,0.361429017
2012,KS,EDWARDS,20047,298,1059,1385,0.215162455,0.764620939
2012,KS,ELK,20049,281,1049,1369,0.205259313,0.766252739
2012,KS,ELLIS,20051,3057,8399,11714,0.26096978,0.717005293
2012,KS,ELLSWORTH,20053,702,1930,2712,0.258849558,0.711651917
2012,KS,FINNEY,20055,2682,6219,9084,0.295244386,0.684610304
2012,KS,FORD,20057,2600,5602,8362,0.310930399,0.669935422
2012,KS,FRANKLIN,20059,3694,6984,10990,0.336123749,0.635486806
2012,KS,GEARY,20061,3332,4372,7845,0.424729127,0.557297642
2012,KS,GOVE,20063,176,1168,1383,0.127259581,0.844540853
2012,KS,GRAHAM,20065,256,1056,1340,0.191044776,0.788059701
2012,KS,GRANT,20067,456,1811,2306,0.197745013,0.785342585
2012,KS,GRAY,20069,324,1603,1958,0.165474974,0.818692543
2012,KS,GREELEY,20071,113,543,670,0.168656716,0.810447761
2012,KS,GREENWOOD,20073,478,1590,2123,0.225153085,0.748940179
2012,KS,HAMILTON,20075,163,693,877,0.185860889,0.790193843
2012,KS,HARPER,20077,550,1759,2389,0.23022185,0.736291335
2012,KS,HARVEY,20079,5373,8588,14294,0.375891983,0.600811529
2012,KS,HASKELL,20081,215,1159,1396,0.154011461,0.830229226
2012,KS,HODGEMAN,20083,179,868,1060,0.168867925,0.818867925
2012,KS,JACKSON,20085,1901,3527,5561,0.341844992,0.634238446
2012,KS,JEFFERSON,20087,2977,4827,8013,0.371521278,0.602396106
2012,KS,JEWELL,20089,229,1235,1497,0.152972612,0.8249833
2012,KS,JOHNSON,20091,110526,158401,274365,0.402842928,0.577336759
2012,KS,KEARNY,20093,268,1097,1386,0.193362193,0.791486291
2012,KS,KINGMAN,20095,733,2397,3231,0.226864748,0.74187558
2012,KS,KIOWA,20097,163,976,1144,0.142482517,0.853146853
2012,KS,LABETTE,20099,3117,4742,8037,0.38783128,0.590021152
2012,KS,LANE,20101,172,739,928,0.185344828,0.796336207
2012,KS,LEAVENWORTH,20103,11357,17059,29085,0.39047619,0.586522262
2012,KS,LINCOLN,20105,289,1165,1483,0.194875253,0.785569791
2012,KS,LINN,20107,1170,3177,4467,0.261920752,0.711215581
2012,KS,LOGAN,20109,197,1126,1350,0.145925926,0.834074074
2012,KS,LYON,20111,5111,6470,11875,0.4304,0.544842105
2012,KS,MCPHERSON,20113,3449,8545,12297,0.280474913,0.694884931
2012,KS,MARION,20115,1385,3889,5409,0.256054724,0.718986874
2012,KS,MARSHALL,20117,1469,3195,4773,0.307772889,0.669390321
2012,KS,MEADE,20119,258,1428,1709,0.150965477,0.83557636
2012,KS,MIAMI,20121,4712,9858,14856,0.317178244,0.663570275
2012,KS,MITCHELL,20123,584,2327,2965,0.196964587,0.784822934
2012,KS,MONTGOMERY,20125,3501,8630,12417,0.281952162,0.695014899
2012,KS,MORRIS,20127,718,1773,2562,0.280249805,0.692037471
2012,KS,MORTON,20129,189,1072,1278,0.147887324,0.838810642
2012,KS,NEMAHA,20131,1000,3930,5026,0.19896538,0.781933943
2012,KS,NEOSHO,20133,2050,4272,6480,0.316358025,0.659259259
2012,KS,NESS,20135,218,1209,1444,0.150969529,0.837257618
2012,KS,NORTON,20137,398,1878,2325,0.171182796,0.807741935
2012,KS,OSAGE,20139,2268,4427,6906,0.328410078,0.64103678
2012,KS,OSBORNE,20141,324,1479,1838,0.176278564,0.804678999
2012,KS,OTTAWA,20143,558,2295,2933,0.190248892,0.782475281
2012,KS,PAWNEE,20145,718,1836,2608,0.275306748,0.70398773
2012,KS,PHILLIPS,20147,382,2135,2565,0.148927875,0.832358674
2012,KS,POTTAWATOMIE,20149,2335,6804,9479,0.246334001,0.717797236
2012,KS,PRATT,20151,980,2771,3801,0.257826888,0.729018679
2012,KS,RAWLINS,20153,190,1223,1444,0.131578947,0.846952909
2012,KS,RENO,20155,8085,15718,24422,0.331053968,0.643600033
2012,KS,REPUBLIC,20157,477,2134,2686,0.177587491,0.794489948
2012,KS,RICE,20159,911,2676,3681,0.247487096,0.726976365
2012,KS,RILEY,20161,8977,11507,21101,0.425430074,0.545329605
2012,KS,ROOKS,20163,361,2038,2460,0.146747967,0.828455285
2012,KS,RUSH,20165,367,1166,1570,0.233757962,0.742675159
2012,KS,RUSSELL,20167,593,2553,3200,0.1853125,0.7978125
2012,KS,SALINE,20169,7040,13840,21496,0.327502791,0.643840715
2012,KS,SCOTT,20171,277,1728,2052,0.134990253,0.842105263
2012,KS,SEDGWICK,20173,71977,106506,182895,0.393542743,0.582334126
2012,KS,SEWARD,20175,1490,3617,5176,0.287867079,0.698802164
2012,KS,SHAWNEE,20177,36975,37782,76508,0.483282794,0.493830711
2012,KS,SHERIDAN,20179,168,1154,1342,0.125186289,0.859910581
2012,KS,SHERMAN,20181,577,1976,2623,0.219977125,0.753335875
2012,KS,SMITH,20183,358,1624,2023,0.176964904,0.802768166
2012,KS,STAFFORD,20185,404,1385,1839,0.219684611,0.753126699
2012,KS,STANTON,20187,143,605,759,0.188405797,0.797101449
2012,KS,STEVENS,20189,252,1749,2034,0.123893805,0.859882006
2012,KS,SUMNER,20191,2658,6260,9141,0.290777814,0.684826605
2012,KS,THOMAS,20193,598,2788,3474,0.172135866,0.802533103
2012,KS,TREGO,20195,291,1261,1579,0.184293857,0.798606713
2012,KS,WABAUNSEE,20197,918,2256,3267,0.280991736,0.690541781
2012,KS,WALLACE,20199,68,719,798,0.085213033,0.901002506
2012,KS,WASHINGTON,20201,524,2316,2889,0.181377639,0.801661475
2012,KS,WICHITA,20203,157,821,987,0.159067882,0.831813576
2012,KS,WILSON,20205,818,2825,3717,0.220069949,0.760021523
2012,KS,WOODSON,20207,380,1035,1447,0.262612301,0.715272979
2012,KS,WYANDOTTE,20209,34302,15496,50738,0.676061335,0.305412117
2012,KY,ADAIR,21001,1660,5841,7600,0.218421053,0.768552632
2012,KY,ALLEN,21003,1808,5184,7100,0.254647887,0.730140845
2012,KY,ANDERSON,21005,3315,6822,10320,0.32122093,0.661046512
2012,KY,BALLARD,21007,1189,2647,3895,0.305263158,0.679589217
2012,KY,BARREN,21009,5400,10922,16568,0.325929503,0.659222598
2012,KY,BATH,21011,1770,2275,4122,0.429403202,0.551916545
2012,KY,BELL,21013,2224,7127,9482,0.234549673,0.751634676
2012,KY,BOONE,21015,15629,35922,52511,0.297632877,0.684085239
2012,KY,BOURBON,21017,3075,4692,7923,0.388110564,0.592199924
2012,KY,BOYD,21019,7776,10884,19049,0.408210405,0.571368576
2012,KY,BOYLE,21021,4471,7703,12373,0.36135133,0.622565263
2012,KY,BRACKEN,21023,1147,2029,3232,0.354888614,0.627784653
2012,KY,BREATHITT,21025,1562,3318,5008,0.311900958,0.662539936
2012,KY,BRECKINRIDGE,21027,2825,5025,7969,0.354498682,0.630568453
2012,KY,BULLITT,21029,9971,21306,31779,0.31376066,0.670442745
2012,KY,BUTLER,21031,1293,3716,5060,0.255533597,0.734387352
2012,KY,CALDWELL,21033,1852,3904,5860,0.316040956,0.666211604
2012,KY,CALLOWAY,21035,5317,9440,15072,0.352773355,0.626326964
2012,KY,CAMPBELL,21037,15080,24240,40177,0.375339124,0.603330264
2012,KY,CARLISLE,21039,750,1835,2619,0.286368843,0.700649103
2012,KY,CARROLL,21041,1629,1999,3680,0.442663043,0.543206522
2012,KY,CARTER,21043,3383,5279,8908,0.379770992,0.592613381
2012,KY,CASEY,21045,1086,4904,6091,0.178295846,0.805122312
2012,KY,CHRISTIAN,21047,8252,13475,21955,0.375859713,0.613755409
2012,KY,CLARK,21049,5228,9931,15416,0.339128179,0.64420083
2012,KY,CLAY,21051,1111,6176,7383,0.150480834,0.836516321
2012,KY,CLINTON,21053,752,3569,4393,0.171181425,0.812428864
2012,KY,CRITTENDEN,21055,960,2839,3854,0.249091853,0.73663726
2012,KY,CUMBERLAND,21057,599,2216,2854,0.209880869,0.7764541
2012,KY,DAVIESS,21059,16208,25092,42087,0.38510704,0.596193599
2012,KY,EDMONSON,21061,1374,3232,4668,0.294344473,0.692373608
2012,KY,ELLIOTT,21063,1186,1126,2399,0.494372655,0.469362234
2012,KY,ESTILL,21065,1356,3749,5184,0.261574074,0.723186728
2012,KY,FAYETTE,21067,62080,60795,125866,0.493222951,0.483013681
2012,KY,FLEMING,21069,1911,3780,5782,0.330508475,0.653753027
2012,KY,FLOYD,21071,4733,9784,14890,0.317864338,0.657085292
2012,KY,FRANKLIN,21073,11535,11345,23337,0.49427947,0.486137893
2012,KY,FULTON,21075,1022,1425,2481,0.411930673,0.574365175
2012,KY,GALLATIN,21077,1238,1758,3061,0.404442992,0.574322117
2012,KY,GARRARD,21079,1661,5310,7077,0.234703971,0.750317931
2012,KY,GRANT,21081,2810,5664,8608,0.32644052,0.657992565
2012,KY,GRAVES,21083,4547,10699,15503,0.293298071,0.690124492
2012,KY,GRAYSON,21085,2744,6404,9271,0.295976702,0.690756121
2012,KY,GREEN,21087,1165,3634,4856,0.23990939,0.748352554
2012,KY,GREENUP,21089,6027,8855,15168,0.397349684,0.583794831
2012,KY,HANCOCK,21091,1833,2212,4134,0.443396226,0.535074988
2012,KY,HARDIN,21093,15214,23357,39218,0.387934112,0.595568361
2012,KY,HARLAN,21095,1830,8652,10657,0.17171812,0.811860749
2012,KY,HARRISON,21097,2471,4556,7163,0.344967193,0.636046349
2012,KY,HART,21099,2283,4257,6622,0.344759891,0.642857143
2012,KY,HENDERSON,21101,8091,10296,18622,0.434486092,0.552894426
2012,KY,HENRY,21103,2530,3940,6590,0.383915023,0.597875569
2012,KY,HICKMAN,21105,686,1431,2139,0.320710612,0.669004208
2012,KY,HOPKINS,21107,5789,13681,19767,0.29286184,0.692113118
2012,KY,JACKSON,21109,612,4365,5061,0.120924718,0.862477771
2012,KY,JEFFERSON,21111,186181,148423,339579,0.548270064,0.437079442
2012,KY,JESSAMINE,21113,6001,14233,20633,0.290844763,0.689817283
2012,KY,JOHNSON,21115,1723,7095,9035,0.190702822,0.785279469
2012,KY,KENTON,21117,24920,41389,67704,0.368072787,0.611322817
2012,KY,KNOTT,21119,1420,4130,5693,0.249429123,0.72545231
2012,KY,KNOX,21121,2484,8467,11100,0.223783784,0.762792793
2012,KY,LARUE,21123,1733,3911,5764,0.300659264,0.67852186
2012,KY,LAUREL,21125,3905,18151,22408,0.174268119,0.810023206
2012,KY,LAWRENCE,21127,1520,3995,5592,0.271816881,0.714413448
2012,KY,LEE,21129,595,1977,2623,0.226839497,0.753717118
2012,KY,LESLIE,21131,433,4439,4950,0.087474747,0.896767677
2012,KY,LETCHER,21133,1702,6811,8758,0.194336607,0.77768897
2012,KY,LEWIS,21135,1342,3326,4769,0.281400713,0.697420843
2012,KY,LINCOLN,21137,2582,6416,9152,0.282124126,0.701048951
2012,KY,LIVINGSTON,21139,1346,3089,4511,0.298381734,0.684770561
2012,KY,LOGAN,21141,3469,6899,10510,0.330066603,0.656422455
2012,KY,LYON,21143,1373,2412,3839,0.35764522,0.628288617
2012,KY,MCCRACKEN,21145,10062,19979,30551,0.329350921,0.653955681
2012,KY,MCCREARY,21147,1069,4564,5707,0.187313825,0.799719643
2012,KY,MCLEAN,21149,1432,2705,4200,0.340952381,0.644047619
2012,KY,MADISON,21151,11512,21128,33322,0.345477462,0.634055579
2012,KY,MAGOFFIN,21153,1433,3391,4906,0.292091317,0.691194456
2012,KY,MARION,21155,3418,3800,7318,0.467067505,0.519267559
2012,KY,MARSHALL,21157,5022,10402,15719,0.319485972,0.66174693
2012,KY,MARTIN,21159,574,3180,3824,0.150104603,0.831589958
2012,KY,MASON,21161,2592,4197,6881,0.376689435,0.609940416
2012,KY,MEADE,21163,4122,6606,10916,0.377610846,0.605166728
2012,KY,MENIFEE,21165,1048,1484,2598,0.403387221,0.571208622
2012,KY,MERCER,21167,2966,6820,9939,0.298420364,0.686185733
2012,KY,METCALFE,21169,1425,2676,4184,0.340583174,0.63957935
2012,KY,MONROE,21171,936,3762,4746,0.19721871,0.792667509
2012,KY,MONTGOMERY,21173,3701,6398,10248,0.361143638,0.62431694
2012,KY,MORGAN,21175,1369,3021,4472,0.306127013,0.675536673
2012,KY,MUHLENBERG,21177,4771,7762,12739,0.374519193,0.609309993
2012,KY,NELSON,21179,7611,10673,18533,0.410672854,0.575891653
2012,KY,NICHOLAS,21181,948,1583,2581,0.367299496,0.613328167
2012,KY,OHIO,21183,2987,6470,9646,0.309662036,0.67074435
2012,KY,OLDHAM,21185,9240,20179,29884,0.309195556,0.675244278
2012,KY,OWEN,21187,1501,2971,4557,0.329383366,0.651964011
2012,KY,OWSLEY,21189,283,1279,1580,0.179113924,0.809493671
2012,KY,PENDLETON,21191,1859,3556,5534,0.335923383,0.642573184
2012,KY,PERRY,21193,2047,8040,10241,0.199882824,0.785079582
2012,KY,PIKE,21195,5646,17590,23636,0.238872906,0.744203757
2012,KY,POWELL,21197,1620,2766,4481,0.361526445,0.61727293
2012,KY,PULASKI,21199,4976,20714,26003,0.191362535,0.796600392
2012,KY,ROBERTSON,21201,340,579,935,0.363636364,0.619251337
2012,KY,ROCKCASTLE,21203,1097,5028,6216,0.176480051,0.808880309
2012,KY,ROWAN,21205,3438,4035,7665,0.44853229,0.526418787
2012,KY,RUSSELL,21207,1445,6346,7909,0.182703249,0.802377039
2012,KY,SCOTT,21209,7532,12679,20573,0.366110922,0.6162932
2012,KY,SHELBY,21211,6634,11790,18663,0.35546268,0.631731233
2012,KY,SIMPSON,21213,2650,4355,7093,0.373607782,0.61398562
2012,KY,SPENCER,21215,2549,5726,8431,0.302336615,0.679160242
2012,KY,TAYLOR,21217,3285,7551,10950,0.3,0.689589041
2012,KY,TODD,21219,1403,3247,4718,0.297371768,0.688215345
2012,KY,TRIGG,21221,2115,4520,6742,0.313705132,0.670424206
2012,KY,TRIMBLE,21223,1355,2133,3543,0.382444256,0.602032176
2012,KY,UNION,21225,1942,3955,5979,0.324803479,0.661481853
2012,KY,WARREN,21227,16805,26384,43903,0.382775665,0.60096121
2012,KY,WASHINGTON,21229,1669,3495,5219,0.319793064,0.669668519
2012,KY,WAYNE,21231,1855,5289,7210,0.257281553,0.733564494
2012,KY,WEBSTER,21233,1765,3607,5470,0.322669104,0.659414991
2012,KY,WHITLEY,21235,2683,10232,13072,0.205247858,0.782741738
2012,KY,WOLFE,21237,976,1542,2559,0.381398984,0.602579132
2012,KY,WOODFORD,21239,4883,7219,12332,0.395961726,0.585387609
2012,LA,ACADIA,22001,6560,19931,26835,0.244456866,0.742724054
2012,LA,ALLEN,22003,2617,6495,9307,0.281186204,0.697861824
2012,LA,ASCENSION,22005,16349,33856,51073,0.32011043,0.662894289
2012,LA,ASSUMPTION,22007,4754,6083,10992,0.432496361,0.553402475
2012,LA,AVOYELLES,22009,6077,10670,17032,0.356798967,0.626467825
2012,LA,BEAUREGARD,22011,2828,11112,14225,0.198804921,0.78115993
2012,LA,BIENVILLE,22013,3490,3641,7203,0.484520339,0.505483826
2012,LA,BOSSIER,22015,12956,34988,48562,0.266792966,0.720481035
2012,LA,CADDO,22017,58042,52459,111765,0.519321791,0.469368765
2012,LA,CALCASIEU,22019,28359,51850,81726,0.347000954,0.634437021
2012,LA,CALDWELL,22021,1016,3640,4716,0.215436811,0.771840543
2012,LA,CAMERON,22023,408,3260,3744,0.108974359,0.870726496
2012,LA,CATAHOULA,22025,1408,2744,4193,0.335797758,0.65442404
2012,LA,CLAIBORNE,22027,3014,3649,6732,0.447712418,0.542038027
2012,LA,CONCORDIA,22029,3833,5450,9380,0.408635394,0.581023454
2012,LA,DE SOTO,22031,5553,7353,13051,0.425484637,0.563405103
2012,LA,EAST BATON ROUGE,22033,102656,92292,198171,0.518017268,0.465719
2012,LA,EAST CARROLL,22035,2478,1508,4008,0.618263473,0.376247505
2012,LA,EAST FELICIANA,22037,4648,5397,10209,0.455284553,0.52865119
2012,LA,EVANGELINE,22039,5330,10181,15770,0.337983513,0.645592898
2012,LA,FRANKLIN,22041,2921,6294,9336,0.312874893,0.674164524
2012,LA,GRANT,22043,1422,7082,8667,0.164070613,0.817122418
2012,LA,IBERIA,22045,12132,20892,33397,0.363266162,0.625565171
2012,LA,IBERVILLE,22047,9548,7271,17014,0.561184907,0.427353944
2012,LA,JACKSON,22049,2305,5132,7529,0.306149555,0.681631027
2012,LA,JEFFERSON,22051,70384,102536,176343,0.399131239,0.581457727
2012,LA,JEFFERSON DAVIS,22053,3484,10014,13734,0.253677006,0.729139362
2012,LA,LAFAYETTE,22055,31768,64992,98642,0.322053486,0.65886742
2012,LA,LAFOURCHE,22057,9623,28592,39075,0.246269994,0.731721049
2012,LA,LA SALLE,22059,764,5726,6572,0.116250761,0.871272063
2012,LA,LINCOLN,22061,7956,10739,18993,0.41889117,0.565418839
2012,LA,LIVINGSTON,22063,7451,45513,54062,0.13782324,0.841866746
2012,LA,MADISON,22065,3154,2000,5187,0.608058608,0.385579333
2012,LA,MOREHOUSE,22067,5888,6591,12614,0.46678294,0.522514666
2012,LA,NATCHITOCHES,22069,7942,9077,17258,0.460192375,0.525958976
2012,LA,ORLEANS,22071,126722,28003,157813,0.802988347,0.17744419
2012,LA,OUACHITA,22073,26645,40948,68474,0.3891258,0.598008003
2012,LA,PLAQUEMINES,22075,3599,6471,10239,0.35149917,0.631995312
2012,LA,POINTE COUPEE,22077,5436,6548,12147,0.447517906,0.539063143
2012,LA,RAPIDES,22079,20045,37193,58019,0.34549027,0.641048622
2012,LA,RED RIVER,22081,2253,2483,4807,0.468691492,0.516538382
2012,LA,RICHLAND,22083,3387,5846,9329,0.363061421,0.626648087
2012,LA,SABINE,22085,2194,7738,10053,0.21824331,0.769720481
2012,LA,ST. BERNARD,22087,5059,8501,13955,0.362522393,0.60917234
2012,LA,ST. CHARLES,22089,8896,15937,25333,0.351162515,0.629100383
2012,LA,ST. HELENA,22091,3780,2529,6394,0.591179231,0.395527057
2012,LA,ST. JAMES,22093,7059,5209,12395,0.569503832,0.420250101
2012,LA,ST. JOHN THE BAPTIST,22095,13179,7620,21123,0.623917057,0.360744212
2012,LA,ST. LANDRY,22097,19668,21475,41647,0.472254904,0.515643384
2012,LA,ST. MARTIN,22099,9422,15653,25433,0.370463571,0.615460229
2012,LA,ST. MARY,22101,9450,13885,23640,0.399746193,0.587351946
2012,LA,ST. TAMMANY,22103,25728,84723,112902,0.227879046,0.750411862
2012,LA,TANGIPAHOA,22105,17722,31590,50099,0.353739596,0.630551508
2012,LA,TENSAS,22107,1564,1230,2812,0.556187767,0.437411095
2012,LA,TERREBONNE,22109,12074,29503,42341,0.285160955,0.696795069
2012,LA,UNION,22111,3075,7561,10766,0.285621401,0.702303548
2012,LA,VERMILION,22113,5720,18910,24987,0.228919038,0.756793533
2012,LA,VERNON,22115,3173,12150,15610,0.203267136,0.778347213
2012,LA,WASHINGTON,22117,6466,11798,18581,0.347989882,0.63494968
2012,LA,WEBSTER,22119,6802,11400,18416,0.369352737,0.619026933
2012,LA,WEST BATON ROUGE,22121,5692,6922,12774,0.44559261,0.541881948
2012,LA,WEST CARROLL,22123,853,3628,4548,0.187554969,0.797713281
2012,LA,WEST FELICIANA,22125,2441,3257,5777,0.422537649,0.563787433
2012,LA,WINN,22127,1919,4541,6534,0.293694521,0.694980104
2012,ME,ANDROSCOGGIN,23001,28989,22232,52862,0.548390148,0.420566759
2012,ME,AROOSTOOK,23003,17777,15196,33860,0.525014767,0.448789132
2012,ME,CUMBERLAND,23005,101950,57821,163786,0.622458574,0.353027731
2012,ME,FRANKLIN,23007,9367,6369,16282,0.575297875,0.391168161
2012,ME,HANCOCK,23009,17569,12324,30799,0.570440599,0.400142862
2012,ME,KENNEBEC,23011,35068,26519,63497,0.55227806,0.417641778
2012,ME,KNOX,23013,13223,8248,22067,0.599220556,0.373770789
2012,ME,LINCOLN,23015,11315,8899,20757,0.54511731,0.42872284
2012,ME,OXFORD,23017,16330,11996,29420,0.555064582,0.40774983
2012,ME,PENOBSCOT,23019,38811,36547,77306,0.502043826,0.472757613
2012,ME,PISCATAQUIS,23021,4149,4530,8955,0.463316583,0.505862647
2012,ME,SAGADAHOC,23023,11821,8429,20794,0.568481293,0.405357315
2012,ME,SOMERSET,23025,12216,11800,24787,0.492838988,0.476055997
2012,ME,WALDO,23027,11296,9058,21061,0.536346802,0.430084042
2012,ME,WASHINGTON,23029,7803,7550,15836,0.492738065,0.476761809
2012,ME,YORK,23031,61551,43900,108057,0.569616036,0.406267063
