year,STATE_ABBR,COUNTY_NAME,geoid_int,DEMO_VOTE,REP_VOTE,TOTAL_VOTE,DEMO_PER,REP_PER
2016,IA,DICKINSON,19059,3056,6753,10354,0.295151632,0.652211706
2016,IA,DUBUQUE,19061,22850,23460,49721,0.459564369,0.471832827
2016,IA,EMMET,19063,1357,3124,4753,0.285503892,0.657269093
2016,IA,FAYETTE,19065,3689,5620,9975,0.369824561,0.563408521
2016,IA,FLOYD,19067,3179,4375,8060,0.394416873,0.54280397
2016,IA,FRANKLIN,19069,1493,3163,4968,0.300523349,0.636674718
2016,IA,FREMONT,19071,963,2407,3595,0.267872045,0.669541029
2016,IA,GREENE,19073,1691,2820,4821,0.350757104,0.584940884
2016,IA,GRUNDY,19075,1856,4527,6872,0.27008149,0.658760186
2016,IA,GUTHRIE,19077,1732,3628,5750,0.301217391,0.630956522
2016,IA,HAMILTON,19079,2726,4463,7694,0.354302054,0.580062386
2016,IA,HANCOCK,19081,1587,3977,5871,0.270311702,0.677397377
2016,IA,HARDIN,19083,2787,5254,8533,0.326614321,0.615727177
2016,IA,HARRISON,19085,2131,4902,7465,0.285465506,0.656664434
2016,IA,HENRY,19087,2904,5779,9404,0.308804764,0.614525734
2016,IA,HOWARD,19089,1677,2611,4559,0.367843825,0.572713314
2016,IA,HUMBOLDT,19091,1252,3568,5087,0.246117555,0.701395715
2016,IA,IDA,19093,792,2655,3612,0.219269103,0.735049834
2016,IA,IOWA,19095,3084,5205,8904,0.346361186,0.584568733
2016,IA,JACKSON,19097,3837,5824,10310,0.372162949,0.564888458
2016,IA,JASPER,19099,7109,10560,19034,0.373489545,0.55479668
2016,IA,JEFFERSON,19101,3710,3748,8156,0.454879843,0.45953899
2016,IA,JOHNSON,19103,50200,21044,76940,0.65245646,0.273511827
2016,IA,JONES,19105,3787,5720,10133,0.373729399,0.564492253
2016,IA,KEOKUK,19107,1342,3390,4985,0.269207623,0.68004012
2016,IA,KOSSUTH,19109,2543,5653,8607,0.295457186,0.656790984
2016,IA,LEE,19111,6215,8803,16151,0.384805894,0.545043651
2016,IA,LINN,19113,58935,48390,117098,0.503296384,0.413243608
2016,IA,LOUISA,19115,1648,3069,5008,0.329073482,0.612819489
2016,IA,LUCAS,19117,1239,2877,4354,0.284565916,0.660771704
2016,IA,LYON,19119,920,5192,6377,0.144268465,0.814175945
2016,IA,MADISON,19121,2678,5360,8636,0.310097267,0.620657712
2016,IA,MAHASKA,19123,2619,7432,10632,0.246331828,0.699021821
2016,IA,MARION,19125,5482,10962,17816,0.307700943,0.615289627
2016,IA,MARSHALL,19127,7652,9146,17980,0.425583982,0.508676307
2016,IA,MILLS,19129,2090,5067,7698,0.271499091,0.658222915
2016,IA,MITCHELL,19131,1888,3190,5417,0.348532398,0.588886838
2016,IA,MONONA,19133,1247,3120,4572,0.272747157,0.682414698
2016,IA,MONROE,19135,1056,2638,3865,0.273221216,0.682535576
2016,IA,MONTGOMERY,19137,1314,3436,5044,0.260507534,0.681205393
2016,IA,MUSCATINE,19139,8368,9584,19434,0.430585572,0.493156324
2016,IA,O'BRIEN,19141,1315,5752,7406,0.177558736,0.776667567
2016,IA,OSCEOLA,19143,552,2531,3213,0.171802054,0.787737317
2016,IA,PAGE,19145,1807,4893,7044,0.25653038,0.694633731
2016,IA,PALO ALTO,19147,1398,3081,4703,0.29725707,0.655113757
2016,IA,PLYMOUTH,19149,2885,9680,13190,0.218726308,0.73388931
2016,IA,POCAHONTAS,19151,963,2702,3865,0.24915912,0.699094437
2016,IA,POLK,19153,119804,93492,231555,0.517388957,0.403757207
2016,IA,POTTAWATTAMIE,19155,15355,24447,42680,0.359770384,0.572797563
2016,IA,POWESHIEK,19157,4304,4946,9833,0.437709753,0.503000102
2016,IA,RINGGOLD,19159,753,1824,2707,0.278167713,0.673808644
2016,IA,SAC,19161,1270,3703,5212,0.243668457,0.710475825
2016,IA,SCOTT,19163,40440,39149,86220,0.469032707,0.454059383
2016,IA,SHELBY,19165,1662,4362,6370,0.260910518,0.68477237
2016,IA,SIOUX,19167,2300,14785,18194,0.126415302,0.812630538
2016,IA,STORY,19169,25709,19458,50667,0.507411135,0.384036947
2016,IA,TAMA,19171,3196,4971,8752,0.365173675,0.567984461
2016,IA,TAYLOR,19173,758,2111,3029,0.250247606,0.69692968
2016,IA,UNION,19175,1922,3525,5832,0.329561043,0.604423868
2016,IA,VAN BUREN,19177,845,2527,3561,0.237292895,0.709632126
2016,IA,WAPELLO,19179,5594,8715,15149,0.369265298,0.575285497
2016,IA,WARREN,19181,10411,14814,27300,0.381355311,0.542637363
2016,IA,WASHINGTON,19183,3943,6173,10929,0.360783237,0.564827523
2016,IA,WAYNE,19185,719,2069,2940,0.244557823,0.703741497
2016,IA,WEBSTER,19187,6305,10056,17430,0.361732645,0.576936317
2016,IA,WINNEBAGO,19189,1931,3447,5787,0.333678936,0.595645412
2016,IA,WINNESHIEK,19191,5254,5344,11362,0.462418588,0.470339729
2016,IA,WOODBURY,19193,16210,24727,43718,0.370785489,0.565602269
2016,IA,WORTH,19195,1530,2453,4257,0.359408034,0.57622739
2016,IA,WRIGHT,19197,1896,3800,6026,0.314636575,0.63060073
2016,KS,ALLEN,20001,1433,3651,5454,0.262742941,0.669416942
2016,KS,ANDERSON,20003,672,2435,3350,0.200597015,0.726865672
2016,KS,ATCHISON,20005,1989,4049,6575,0.302509506,0.61581749
2016,KS,BARBER,20007,286,1850,2252,0.126998224,0.821492007
2016,KS,BARTON,20009,1839,7888,10269,0.179082676,0.768137112
2016,KS,BOURBON,20011,1336,4424,6093,0.219268012,0.726079107
2016,KS,BROWN,20013,863,2906,4036,0.21382557,0.720019822
2016,KS,BUTLER,20015,6573,19073,27657,0.237661352,0.689626496
2016,KS,CHASE,20017,316,969,1369,0.23082542,0.707815924
2016,KS,CHAUTAUQUA,20019,197,1236,1481,0.133018231,0.834571236
2016,KS,CHEROKEE,20021,2005,6182,8620,0.232598608,0.717169374
2016,KS,CHEYENNE,20023,181,1173,1407,0.128642502,0.833688699
2016,KS,CLARK,20025,120,825,1005,0.119402985,0.820895522
2016,KS,CLAY,20027,677,2891,3820,0.177225131,0.756806283
2016,KS,CLOUD,20029,761,2919,3930,0.193638677,0.742748092
2016,KS,COFFEY,20031,727,3050,4068,0.178711898,0.749754179
2016,KS,COMANCHE,20033,102,715,867,0.117647059,0.824682814
2016,KS,COWLEY,20035,3551,8270,12621,0.281356469,0.655257111
2016,KS,CRAWFORD,20037,5199,8624,14891,0.349137063,0.579141763
2016,KS,DECATUR,20039,178,1210,1452,0.122589532,0.833333333
2016,KS,DICKINSON,20041,1609,6029,8210,0.195980512,0.734348356
2016,KS,DONIPHAN,20043,587,2606,3378,0.173771462,0.771462404
2016,KS,DOUGLAS,20045,31195,14688,50087,0.6228163,0.293249745
2016,KS,EDWARDS,20047,212,1037,1319,0.160727824,0.786201668
2016,KS,ELK,20049,160,1048,1259,0.127084988,0.832406672
2016,KS,ELLIS,20051,2742,8466,11947,0.229513685,0.708629782
2016,KS,ELLSWORTH,20053,521,1969,2679,0.194475551,0.734975737
2016,KS,FINNEY,20055,3195,6350,10159,0.314499459,0.625061522
2016,KS,FORD,20057,2149,5114,7718,0.27844001,0.662606893
2016,KS,FRANKLIN,20059,2892,7185,10965,0.26374829,0.655266758
2016,KS,GEARY,20061,2722,4274,7504,0.362739872,0.5695629
2016,KS,GOVE,20063,149,1140,1343,0.110945644,0.848845867
2016,KS,GRAHAM,20065,188,1025,1284,0.146417445,0.798286604
2016,KS,GRANT,20067,441,1804,2389,0.184596065,0.755127668
2016,KS,GRAY,20069,263,1698,2066,0.127299129,0.821878025
2016,KS,GREELEY,20071,83,534,650,0.127692308,0.821538462
2016,KS,GREENWOOD,20073,485,2160,2840,0.170774648,0.76056338
2016,KS,HAMILTON,20075,121,705,876,0.138127854,0.804794521
2016,KS,HARPER,20077,393,1996,2578,0.152443755,0.7742436
2016,KS,HARVEY,20079,5068,8668,14916,0.339769375,0.581120944
2016,KS,HASKELL,20081,245,1040,1354,0.180945347,0.768094535
2016,KS,HODGEMAN,20083,124,855,1017,0.121927237,0.840707965
2016,KS,JACKSON,20085,1512,3939,5818,0.259883121,0.677036782
2016,KS,JEFFERSON,20087,2518,5213,8337,0.302027108,0.625284875
2016,KS,JEWELL,20089,180,1223,1494,0.120481928,0.818607764
2016,KS,JOHNSON,20091,129852,137490,290090,0.447626599,0.473956358
2016,KS,KEARNY,20093,174,1075,1316,0.132218845,0.816869301
2016,KS,KINGMAN,20095,599,2530,3334,0.179664067,0.75884823
2016,KS,KIOWA,20097,114,900,1079,0.105653383,0.834105653
2016,KS,LABETTE,20099,2291,5335,8107,0.282595288,0.65807327
2016,KS,LANE,20101,106,718,871,0.121699196,0.824339839
2016,KS,LEAVENWORTH,20103,10209,17638,30301,0.336919574,0.582093
2016,KS,LINCOLN,20105,215,1179,1464,0.146857923,0.805327869
2016,KS,LINN,20107,736,3484,4427,0.166252541,0.786988932
2016,KS,LOGAN,20109,149,1132,1357,0.109801032,0.834193073
2016,KS,LYON,20111,4649,6552,12288,0.378336589,0.533203125
2016,KS,MCPHERSON,20113,3226,8549,12742,0.253178465,0.67093078
2016,KS,MARION,20115,1204,4003,5624,0.214082504,0.711770982
2016,KS,MARSHALL,20117,1072,3307,4673,0.229402953,0.707682431
2016,KS,MEADE,20119,210,1415,1720,0.122093023,0.822674419
2016,KS,MIAMI,20121,3991,10003,15022,0.265677007,0.665890028
2016,KS,MITCHELL,20123,477,2308,2942,0.162134602,0.78450034
2016,KS,MONTGOMERY,20125,2637,8679,12004,0.219676774,0.723008997
2016,KS,MORRIS,20127,601,1820,2624,0.229039634,0.693597561
2016,KS,MORTON,20129,147,995,1192,0.123322148,0.834731544
2016,KS,NEMAHA,20131,725,4124,5122,0.141546271,0.805154237
2016,KS,NEOSHO,20133,1501,4431,6314,0.237725689,0.701773836
2016,KS,NESS,20135,162,1228,1454,0.111416781,0.844566713
2016,KS,NORTON,20137,281,1840,2234,0.125783348,0.823634736
2016,KS,OSAGE,20139,1753,4826,7046,0.248793642,0.684927619
2016,KS,OSBORNE,20141,233,1460,1788,0.130313199,0.81655481
2016,KS,OTTAWA,20143,424,2283,2903,0.146055804,0.786427833
2016,KS,PAWNEE,20145,579,1904,2661,0.217587373,0.715520481
2016,KS,PHILLIPS,20147,300,2233,2664,0.112612613,0.838213213
2016,KS,POTTAWATOMIE,20149,2225,7612,10693,0.208080052,0.711867577
2016,KS,PRATT,20151,771,2838,3842,0.200676731,0.738677772
2016,KS,RAWLINS,20153,163,1220,1472,0.110733696,0.828804348
2016,KS,RENO,20155,6837,15513,24210,0.282403965,0.640768278
2016,KS,REPUBLIC,20157,375,2024,2529,0.148279953,0.800316331
2016,KS,RICE,20159,695,2837,3804,0.182702419,0.745793901
2016,KS,RILEY,20161,9341,10107,21532,0.433819432,0.46939439
2016,KS,ROOKS,20163,275,2031,2419,0.11368334,0.839603142
2016,KS,RUSH,20165,233,1197,1503,0.155023287,0.796407186
2016,KS,RUSSELL,20167,461,2574,3193,0.144378328,0.806138428
2016,KS,SALINE,20169,6317,13828,22064,0.286303481,0.626722263
2016,KS,SCOTT,20171,236,1865,2202,0.107175295,0.846957312
2016,KS,SEDGWICK,20173,69627,104353,188783,0.368820286,0.552766933
2016,KS,SEWARD,20175,1628,3159,5038,0.323144105,0.627034538
2016,KS,SHAWNEE,20177,33926,35934,75406,0.449911148,0.476540328
2016,KS,SHERIDAN,20179,127,1197,1374,0.092430859,0.871179039
2016,KS,SHERMAN,20181,347,2089,2612,0.132848392,0.799770291
2016,KS,SMITH,20183,297,1661,2042,0.145445642,0.813418217
2016,KS,STAFFORD,20185,304,1490,1896,0.160337553,0.785864979
2016,KS,STANTON,20187,115,492,637,0.180533752,0.772370487
2016,KS,STEVENS,20189,220,1599,1891,0.116340561,0.845584347
2016,KS,SUMNER,20191,2076,6984,9722,0.213536309,0.718370706
2016,KS,THOMAS,20193,473,2908,3576,0.132270694,0.813199105
2016,KS,TREGO,20195,198,1227,1482,0.133603239,0.827935223
2016,KS,WABAUNSEE,20197,776,2372,3380,0.229585799,0.701775148
2016,KS,WALLACE,20199,46,721,798,0.05764411,0.903508772
2016,KS,WASHINGTON,20201,387,2194,2765,0.139963834,0.793490054
2016,KS,WICHITA,20203,140,769,956,0.146443515,0.804393305
2016,KS,WILSON,20205,594,2788,3591,0.165413534,0.776385408
2016,KS,WOODSON,20207,273,1082,1443,0.189189189,0.74982675
2016,KS,WYANDOTTE,20209,30146,15806,48781,0.617986511,0.324019598
2016,KY,ADAIR,21001,1323,6637,8233,0.160694765,0.806145998
2016,KY,ALLEN,21003,1349,6466,8096,0.166625494,0.798666008
2016,KY,ANDERSON,21005,2634,8242,11422,0.230607599,0.721589914
2016,KY,BALLARD,21007,816,3161,4101,0.19897586,0.770787613
2016,KY,BARREN,21009,4275,13483,18488,0.231231069,0.72928386
2016,KY,BATH,21011,1361,3082,4587,0.296708088,0.671898845
2016,KY,BELL,21013,1720,7764,9718,0.17699115,0.798929821
2016,KY,BOONE,21015,15026,39082,57618,0.26078656,0.678294977
2016,KY,BOURBON,21017,2791,5569,8803,0.317051005,0.632625241
2016,KY,BOYD,21019,6021,13591,20454,0.29436785,0.664466608
2016,KY,BOYLE,21021,4281,8040,12946,0.330681292,0.621041248
2016,KY,BRACKEN,21023,705,2711,3527,0.199886589,0.768641905
2016,KY,BREATHITT,21025,1537,3991,5738,0.267863367,0.695538515
2016,KY,BRECKINRIDGE,21027,1960,6484,8774,0.223387281,0.739001596
2016,KY,BULLITT,21029,8255,26210,36069,0.228866894,0.726662785
2016,KY,BUTLER,21031,947,4428,5576,0.169835007,0.794117647
2016,KY,CALDWELL,21033,1260,4507,5975,0.210878661,0.754309623
2016,KY,CALLOWAY,21035,4749,10367,16049,0.295906287,0.64595925
2016,KY,CAMPBELL,21037,14658,25050,42510,0.344812985,0.589273112
2016,KY,CARLISLE,21039,432,2094,2601,0.166089965,0.805074971
2016,KY,CARROLL,21041,1106,2588,3855,0.28690013,0.671335927
2016,KY,CARTER,21043,2276,7587,10278,0.221443861,0.738178634
2016,KY,CASEY,21045,767,5482,6439,0.119117875,0.851374437
2016,KY,CHRISTIAN,21047,7188,14108,22083,0.325499253,0.638862473
2016,KY,CLARK,21049,4706,10710,16205,0.290404196,0.660907127
2016,KY,CLAY,21051,752,5861,6767,0.111127531,0.86611497
2016,KY,CLINTON,21053,547,3809,4462,0.122590766,0.85365307
2016,KY,CRITTENDEN,21055,617,3290,4037,0.152836265,0.814961605
2016,KY,CUMBERLAND,21057,459,2502,3066,0.149706458,0.816046967
2016,KY,DAVIESS,21059,14163,28907,45807,0.309188552,0.631060755
2016,KY,EDMONSON,21061,979,4135,5244,0.18668955,0.788520214
2016,KY,ELLIOTT,21063,740,2000,2855,0.259194396,0.700525394
2016,KY,ESTILL,21065,1108,4236,5545,0.199819657,0.76393147
2016,KY,FAYETTE,21067,69778,56894,136315,0.511887907,0.417371529
2016,KY,FLEMING,21069,1348,4722,6260,0.215335463,0.754313099
2016,KY,FLOYD,21071,4015,11993,16540,0.242744861,0.725090689
2016,KY,FRANKLIN,21073,10717,11819,23865,0.449067672,0.495244081
2016,KY,FULTON,21075,774,1549,2382,0.324937028,0.650293871
2016,KY,GALLATIN,21077,749,2443,3338,0.22438586,0.731875374
2016,KY,GARRARD,21079,1453,5904,7623,0.190607372,0.774498229
2016,KY,GRANT,21081,1910,7268,9559,0.199811696,0.760330579
2016,KY,GRAVES,21083,3308,12671,16606,0.199205107,0.763037456
2016,KY,GRAYSON,21085,1959,8219,10576,0.185230711,0.777136914
2016,KY,GREEN,21087,832,4372,5333,0.156009751,0.819801238
2016,KY,GREENUP,21089,4146,11546,16277,0.254715242,0.709344474
2016,KY,HANCOCK,21091,1244,2788,4295,0.289639115,0.649126892
2016,KY,HARDIN,21093,13944,26971,43156,0.323106868,0.624965242
2016,KY,HARLAN,21095,1372,9129,10757,0.127544855,0.848656689
2016,KY,HARRISON,21097,2031,5435,7781,0.261020434,0.698496337
2016,KY,HART,21099,1730,5320,7264,0.238160793,0.732378855
2016,KY,HENDERSON,21101,6707,12159,19710,0.34028412,0.616894977
2016,KY,HENRY,21103,1828,4944,7149,0.255700098,0.691565254
2016,KY,HICKMAN,21105,449,1657,2157,0.208159481,0.768196569
2016,KY,HOPKINS,21107,4310,15277,20345,0.211845662,0.750897026
2016,KY,JACKSON,21109,482,4889,5501,0.087620433,0.8887475
2016,KY,JEFFERSON,21111,190836,143768,353099,0.540460324,0.407160598
2016,KY,JESSAMINE,21113,6144,15474,23326,0.263397068,0.663379919
2016,KY,JOHNSON,21115,1250,8043,9572,0.130589219,0.840263268
2016,KY,KENTON,21117,24214,42958,71998,0.336314898,0.596655463
2016,KY,KNOTT,21119,1245,4357,5763,0.216033316,0.756029846
2016,KY,KNOX,21121,1761,9885,12012,0.146603397,0.822927073
2016,KY,LARUE,21123,1278,4799,6367,0.200722475,0.753730171
2016,KY,LAUREL,21125,3440,20592,24833,0.138525349,0.829219184
2016,KY,LAWRENCE,21127,1045,4816,6042,0.172955975,0.797087057
2016,KY,LEE,21129,444,2151,2667,0.16647919,0.806524184
2016,KY,LESLIE,21131,400,4015,4492,0.089047195,0.89381122
2016,KY,LETCHER,21133,1542,7293,9134,0.168819794,0.798445369
2016,KY,LEWIS,21135,785,4363,5298,0.14816912,0.823518309
2016,KY,LINCOLN,21137,1865,7338,9561,0.195063278,0.76749294
2016,KY,LIVINGSTON,21139,887,3570,4645,0.190958019,0.768568353
2016,KY,LOGAN,21141,2755,7778,10899,0.252775484,0.713643454
2016,KY,LYON,21143,1045,2789,3962,0.263755679,0.703937405
2016,KY,MCCRACKEN,21145,9134,20774,31307,0.291755837,0.663557671
2016,KY,MCCREARY,21147,664,5012,5776,0.114958449,0.867728532
2016,KY,MCLEAN,21149,988,3381,4566,0.216381954,0.740473062
2016,KY,MADISON,21151,11793,23431,37371,0.315565545,0.62698349
2016,KY,MAGOFFIN,21153,1172,3824,5116,0.229085223,0.747458952
2016,KY,MARION,21155,2679,5122,8111,0.330292196,0.631488103
2016,KY,MARSHALL,21157,3672,12322,16698,0.219906576,0.737932687
2016,KY,MARTIN,21159,363,3503,3953,0.091828991,0.886162408
2016,KY,MASON,21161,1970,4944,7219,0.272890982,0.684859399
2016,KY,MEADE,21163,3026,8660,12231,0.247404137,0.708036955
2016,KY,MENIFEE,21165,700,2010,2779,0.251889169,0.723281756
2016,KY,MERCER,21167,2395,7740,10585,0.226263581,0.731223429
2016,KY,METCALFE,21169,976,3491,4620,0.211255411,0.755627706
2016,KY,MONROE,21171,601,4278,4991,0.12041675,0.857142857
2016,KY,MONTGOMERY,21173,3158,7856,11452,0.275759693,0.685993713
2016,KY,MORGAN,21175,1006,3628,4775,0.210680628,0.759790576
2016,KY,MUHLENBERG,21177,3272,9393,13060,0.250535988,0.719218989
2016,KY,NELSON,21179,6434,13431,20802,0.309297183,0.645659071
2016,KY,NICHOLAS,21181,787,1957,2841,0.277015136,0.688841957
2016,KY,OHIO,21183,2080,7942,10398,0.200038469,0.763800731
2016,KY,OLDHAM,21185,10268,20469,32853,0.312543756,0.623048123
2016,KY,OWEN,21187,1062,3745,5001,0.212357528,0.74885023
2016,KY,OWSLEY,21189,256,1474,1759,0.145537237,0.837976123
2016,KY,PENDLETON,21191,1164,4604,6007,0.19377393,0.766439154
2016,KY,PERRY,21193,2136,8158,10572,0.202043133,0.771660991
2016,KY,PIKE,21195,4280,19747,24665,0.173525238,0.800608149
2016,KY,POWELL,21197,1272,3513,4957,0.256606819,0.708694775
2016,KY,PULASKI,21199,4208,22902,28041,0.150065975,0.816732641
2016,KY,ROBERTSON,21201,222,759,1013,0.219151037,0.749259625
2016,KY,ROCKCASTLE,21203,915,5609,6691,0.136750859,0.838290241
2016,KY,ROWAN,21205,3295,5174,8848,0.372400542,0.584764919
2016,KY,RUSSELL,21207,1093,6863,8174,0.133716663,0.839613408
2016,KY,SCOTT,21209,7715,15052,24200,0.318801653,0.621983471
2016,KY,SHELBY,21211,6276,13196,20580,0.304956268,0.641205053
2016,KY,SIMPSON,21213,2144,5077,7531,0.284689948,0.67414686
2016,KY,SPENCER,21215,1921,7196,9515,0.20189175,0.756279559
2016,KY,TAYLOR,21217,2553,8320,11306,0.225809305,0.735892446
2016,KY,TODD,21219,1042,3612,4779,0.218037246,0.755806654
2016,KY,TRIGG,21221,1587,4931,6751,0.235076285,0.73041031
2016,KY,TRIMBLE,21223,879,2771,3798,0.231437599,0.729594523
2016,KY,UNION,21225,1331,4701,6211,0.214297215,0.75688295
2016,KY,WARREN,21227,16966,28673,48454,0.350146531,0.59175713
2016,KY,WASHINGTON,21229,1420,4013,5636,0.251951739,0.712029808
2016,KY,WAYNE,21231,1431,6371,7992,0.179054054,0.797172172
2016,KY,WEBSTER,21233,1240,4397,5805,0.213608958,0.757450474
2016,KY,WHITLEY,21235,2067,11312,13774,0.15006534,0.821257442
2016,KY,WOLFE,21237,753,1804,2635,0.285768501,0.684629981
2016,KY,WOODFORD,21239,4958,7697,13563,0.365553344,0.567499816
2016,LA,ACADIA,22001,5638,21162,27389,0.205849063,0.772645953
2016,LA,ALLEN,22003,2106,6867,9245,0.22779881,0.742779881
2016,LA,ASCENSION,22005,16476,36143,54678,0.301327774,0.661015399
2016,LA,ASSUMPTION,22007,3931,6714,10904,0.360509905,0.615737344
2016,LA,AVOYELLES,22009,5035,11165,16586,0.303569275,0.673158085
2016,LA,BEAUREGARD,22011,2393,12238,15078,0.158708051,0.811646107
2016,LA,BIENVILLE,22013,3129,3756,7005,0.446680942,0.536188437
2016,LA,BOSSIER,22015,12641,35474,49848,0.253590916,0.711643396
2016,LA,CADDO,22017,53483,49006,105804,0.505491286,0.463177196
2016,LA,CALCASIEU,22019,26296,54191,83785,0.313850928,0.646786418
2016,LA,CALDWELL,22021,788,3822,4692,0.167945439,0.814578005
2016,LA,CAMERON,22023,323,3256,3692,0.087486457,0.881906826
2016,LA,CATAHOULA,22025,1322,3479,4856,0.272240527,0.716433278
2016,LA,CLAIBORNE,22027,2717,3585,6421,0.423142813,0.558324249
2016,LA,CONCORDIA,22029,3272,5477,8872,0.368800721,0.617335437
2016,LA,DE SOTO,22031,5165,8068,13500,0.382592593,0.59762963
2016,LA,EAST BATON ROUGE,22033,102828,84660,196491,0.523321679,0.430859429
2016,LA,EAST CARROLL,22035,1838,1059,2939,0.625382783,0.360326642
2016,LA,EAST FELICIANA,22037,4235,5569,10042,0.421728739,0.554570803
2016,LA,EVANGELINE,22039,4208,10360,14882,0.282757694,0.696142992
2016,LA,FRANKLIN,22041,2506,6514,9162,0.273521065,0.710980135
2016,LA,GRANT,22043,1181,7408,8821,0.133885047,0.83981408
2016,LA,IBERIA,22045,10698,20903,32454,0.329635792,0.644080853
2016,LA,IBERVILLE,22047,8324,7320,16043,0.518855576,0.456273764
2016,LA,JACKSON,22049,2139,5169,7464,0.286575563,0.692524116
2016,LA,JEFFERSON,22051,73670,100398,181639,0.405584704,0.552733719
2016,LA,JEFFERSON DAVIS,22053,3080,10775,14277,0.215731596,0.754710373
2016,LA,LAFAYETTE,22055,32726,68195,105603,0.309896499,0.645767639
2016,LA,LAFOURCHE,22057,8423,31959,41645,0.202257174,0.767415056
2016,LA,LA SALLE,22059,605,5836,6569,0.092099254,0.888415284
2016,LA,LINCOLN,22061,7107,10761,18669,0.380684557,0.576410092
2016,LA,LIVINGSTON,22063,6950,48824,57730,0.120388013,0.845730123
2016,LA,MADISON,22065,2744,1927,4732,0.579881657,0.407227388
2016,LA,MOREHOUSE,22067,5155,6502,11852,0.434947688,0.548599393
2016,LA,NATCHITOCHES,22069,7144,8968,16621,0.4298177,0.53955839
2016,LA,ORLEANS,22071,133996,24292,165812,0.80812004,0.146503269
2016,LA,OUACHITA,22073,24428,41734,68017,0.359145508,0.613581899
2016,LA,PLAQUEMINES,22075,3347,6900,10573,0.316561052,0.652605694
2016,LA,POINTE COUPEE,22077,4764,6789,11761,0.405067596,0.577246833
2016,LA,RAPIDES,22079,18322,36816,56844,0.322320737,0.6476673
2016,LA,RED RIVER,22081,1938,2391,4422,0.438263229,0.540705563
2016,LA,RICHLAND,22083,3157,6287,9597,0.328956966,0.655100552
2016,LA,SABINE,22085,1703,7879,9787,0.174006335,0.805047512
2016,LA,ST. BERNARD,22087,4960,10237,15815,0.313626304,0.64729687
2016,LA,ST. CHARLES,22089,8559,16621,26192,0.326779169,0.634583079
2016,LA,ST. HELENA,22091,3353,2497,5964,0.562206573,0.418678739
2016,LA,ST. JAMES,22093,6418,5456,12085,0.531071576,0.451468763
2016,LA,ST. JOHN THE BAPTIST,22095,12661,7569,20743,0.610374584,0.364894181
2016,LA,ST. LANDRY,22097,17209,21971,39977,0.430472522,0.549591015
2016,LA,ST. MARTIN,22099,8266,16873,25750,0.321009709,0.655262136
2016,LA,ST. MARY,22101,8050,14359,22877,0.351881803,0.62766097
2016,LA,ST. TAMMANY,22103,27717,90915,124392,0.222819795,0.730874976
2016,LA,TANGIPAHOA,22105,16878,33959,52416,0.322000916,0.647874695
2016,LA,TENSAS,22107,1332,1182,2548,0.522762951,0.46389325
2016,LA,TERREBONNE,22109,10665,31902,43896,0.242960634,0.726763259
2016,LA,UNION,22111,2691,7972,10894,0.247016706,0.731778961
2016,LA,VERMILION,22113,4857,20063,25632,0.1894897,0.782732522
2016,LA,VERNON,22115,2665,13471,16633,0.160223652,0.80989599
2016,LA,WASHINGTON,22117,5692,12556,18628,0.30556152,0.674039081
2016,LA,WEBSTER,22119,6260,11542,18145,0.344998622,0.636098099
2016,LA,WEST BATON ROUGE,22121,5383,6927,12712,0.42345815,0.544918188
2016,LA,WEST CARROLL,22123,715,3970,4759,0.150241647,0.834208867
2016,LA,WEST FELICIANA,22125,2248,3390,5799,0.387653044,0.584583549
2016,LA,WINN,22127,1644,4608,6372,0.258003766,0.723163842
2016,ME,ANDROSCOGGIN,23001,23009,28227,55601,0.413823492,0.507670725
2016,ME,AROOSTOOK,23003,13386,19419,35097,0.38140012,0.553295153
2016,ME,CUMBERLAND,23005,102981,57709,171818,0.599360952,0.335872842
2016,ME,FRANKLIN,23007,7016,7918,16488,0.425521591,0.480228045
2016,ME,HANCOCK,23009,16117,13705,32130,0.501618425,0.426548397
2016,ME,KENNEBEC,23011,29302,31675,66208,0.442574915,0.478416506
2016,ME,KNOX,23013,12443,9148,23147,0.537564263,0.395213203
2016,ME,LINCOLN,23015,10241,9727,21503,0.476259127,0.452355485
2016,ME,OXFORD,23017,12172,16210,31201,0.390115701,0.51953463
2016,ME,PENOBSCOT,23019,32838,41622,80540,0.407722871,0.51678669
2016,ME,PISCATAQUIS,23021,3098,5406,9182,0.337399259,0.588760619
2016,ME,SAGADAHOC,23023,10664,9304,21616,0.493338268,0.43042191
2016,ME,SOMERSET,23025,9092,15001,26064,0.34883364,0.575544813
2016,ME,WALDO,23027,10440,10378,22707,0.459770115,0.457039679
2016,ME,WASHINGTON,23029,6075,9093,16365,0.371219065,0.55563703
2016,ME,YORK,23031,55844,50403,114274,0.48868509,0.44107146
2016,MD,ALLEGANY,24001,7875,21270,30654,0.256899589,0.693873556
2016,MD,ANNE ARUNDEL,24003,128419,122403,270081,0.475483281,0.453208482
2016,MD,BALTIMORE,24005,218412,149477,390682,0.559053143,0.38260529
2016,MD,CALVERT,24009,18225,26176,47408,0.384428788,0.552143098
2016,MD,CAROLINE,24011,4009,9368,14113,0.284064338,0.663785163
2016,MD,CARROLL,24013,26567,58215,91848,0.28924963,0.633818918
2016,MD,CECIL,24015,13650,28868,45269,0.301530849,0.637699088
2016,MD,CHARLES,24017,49341,25614,78303,0.630129114,0.327113904
